frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
17280,8.8540,0.0000,208,53,54,101,102.08,36.13,3.18,0.438,3.3927,15.5241,245.8987,-1.6252,2.3386,0.0010,11.0096,11.0096,0.0000,0.0000,0.0000
17290,8.8541,0.0000,208,53,54,101,102.10,36.06,3.15,0.438,3.4504,15.4785,246.3398,-1.6256,2.2785,0.0010,11.0097,11.0097,0.0000,0.0000,0.0000
17300,8.8542,0.0000,208,53,54,101,101.95,35.98,4.48,0.438,3.3786,15.5805,246.4302,-1.6247,2.1558,0.0010,11.0099,11.0099,0.0000,0.0000,0.0000
17310,8.8543,0.0000,208,53,54,101,101.89,36.07,3.17,0.438,3.3474,15.6515,246.1719,-1.6242,2.0640,0.0010,11.0100,11.0100,0.0000,0.0000,0.0000
17320,8.8544,0.0000,208,53,54,101,101.84,36.15,1.92,0.434,3.3147,15.7143,245.7726,-1.6249,2.0237,0.0010,11.0101,11.0101,0.0000,0.0000,0.0000
17330,8.8545,0.0000,207,53,54,100,101.83,36.24,3.17,0.438,3.3093,15.7335,246.2769,-1.6252,2.0118,0.0010,11.0101,11.0101,0.0000,0.0000,0.0000
17340,8.8546,0.0000,207,53,54,100,101.90,36.40,3.13,0.438,3.3226,15.7368,246.1055,-1.6254,2.0029,0.0010,11.0102,11.0102,0.0000,0.0000,0.0000
17350,8.8547,0.0000,207,53,54,100,101.84,36.32,5.59,0.438,3.3198,15.7045,246.8823,-1.6277,2.1104,0.0010,11.0102,11.0102,0.0000,0.0000,0.0000
17360,8.8548,0.0000,207,53,54,100,101.78,36.28,4.32,0.441,3.2940,15.6865,245.9358,-1.6276,2.3657,0.0010,11.0103,11.0103,0.0000,0.0000,0.0000
17370,8.8550,0.0000,207,53,54,100,101.78,36.21,4.28,0.441,3.3180,15.6641,245.9599,-1.6275,2.3580,0.0010,11.0105,11.0105,0.0000,0.0000,0.0000
17380,8.8551,0.0000,207,53,54,100,101.66,36.06,4.43,0.438,3.2912,15.6757,246.3498,-1.6258,2.2749,0.0010,11.0105,11.0105,0.0000,0.0000,0.0000
17390,8.8552,0.0000,207,53,54,100,101.72,36.12,4.39,0.438,3.2985,15.6790,246.2067,-1.6255,2.1971,0.0010,11.0105,11.0105,0.0000,0.0000,0.0000
17400,8.8552,0.0000,207,53,54,100,101.82,36.20,4.33,0.438,3.3305,15.6449,246.6725,-1.6255,2.1684,0.0010,11.0105,11.0105,0.0000,0.0000,0.0000
17410,8.8553,0.0000,207,53,54,100,101.92,36.31,4.29,0.441,3.3719,15.5816,246.4618,-1.6251,2.1941,0.0010,11.0106,11.0106,0.0000,0.0000,0.0000
17420,8.8554,0.0000,207,53,54,100,102.04,36.49,4.25,0.438,3.4086,15.5680,246.4512,-1.6247,2.1718,0.0010,11.0107,11.0107,0.0000,0.0000,0.0000
17430,8.8556,0.0000,207,53,54,100,102.09,36.61,4.26,0.438,3.4346,15.5689,246.4104,-1.6242,2.1248,0.0010,11.0108,11.0108,0.0000,0.0000,0.0000
17440,8.8557,0.0000,207,53,54,100,102.06,36.68,4.25,0.438,3.4328,15.6101,246.2606,-1.6240,2.0814,0.0010,11.0109,11.0109,0.0000,0.0000,0.0000
17450,8.8559,0.0000,207,53,54,100,101.89,36.59,4.30,0.448,3.3913,15.6681,245.8068,-1.6241,2.0497,0.0010,11.0110,11.0110,0.0000,0.0000,0.0000
17460,8.8560,0.0000,207,53,54,100,101.81,36.58,4.32,0.445,3.3672,15.6745,247.4058,-1.6262,2.0261,0.0010,11.0111,11.0111,0.0000,0.0000,0.0000
17470,8.8562,0.0000,207,53,54,100,101.72,36.32,4.17,0.448,3.2772,15.6502,245.9460,-1.6249,2.3050,0.0010,11.0113,11.0113,0.0000,0.0000,0.0000
17480,8.8563,0.0000,207,53,54,100,101.80,35.98,4.38,0.445,3.2962,15.5324,246.1212,-1.6241,2.5356,0.0010,11.0116,11.0116,0.0000,0.0000,0.0000
17490,8.8564,0.0000,207,53,54,100,101.93,35.91,4.28,0.445,3.3720,15.4734,245.9578,-1.6244,2.5058,0.0010,11.0118,11.0118,0.0000,0.0000,0.0000
17500,8.8565,0.0000,207,53,54,100,102.06,36.06,4.39,0.445,3.4147,15.4675,246.2278,-1.6257,2.3851,0.0010,11.0119,11.0119,0.0000,0.0000,0.0000
17510,8.8566,0.0000,207,53,54,100,102.16,36.18,4.41,0.445,3.4330,15.4778,246.6069,-1.6257,2.2529,0.0010,11.0120,11.0120,0.0000,0.0000,0.0000
17520,8.8567,0.0000,207,53,54,100,102.10,36.21,3.21,0.441,3.3857,15.5577,246.2604,-1.6278,2.1866,0.0010,11.0121,11.0121,0.0000,0.0000,0.0000
17530,8.8569,0.0000,207,53,54,100,102.06,36.27,3.17,0.438,3.3618,15.5960,246.3245,-1.6287,2.1521,0.0010,11.0122,11.0122,0.0000,0.0000,0.0000
17540,8.8570,0.0000,207,53,54,100,102.04,36.36,4.41,0.441,3.3387,15.6147,246.2823,-1.6285,2.1077,0.0010,11.0123,11.0123,0.0000,0.0000,0.0000
17550,8.8572,0.0000,207,53,54,100,101.97,36.39,3.14,0.441,3.3208,15.6494,246.1273,-1.6281,2.0450,0.0010,11.0124,11.0124,0.0000,0.0000,0.0000
17560,8.8573,0.0000,207,53,54,100,101.95,36.42,4.36,0.445,3.3342,15.6505,246.3736,-1.6283,2.0175,0.0010,11.0125,11.0125,0.0000,0.0000,0.0000
17570,8.8574,0.0000,207,53,54,100,101.86,36.32,3.20,0.441,3.3119,15.7018,245.7464,-1.6286,1.9899,0.0010,11.0127,11.0127,0.0000,0.0000,0.0000
17580,8.8575,0.0000,207,53,54,100,101.73,36.10,2.94,0.445,3.2649,15.6565,246.0175,-1.6273,2.1937,0.0010,11.0128,11.0128,0.0000,0.0000,0.0000
17590,8.8576,0.0000,207,53,54,100,101.76,35.98,3.13,0.441,3.3187,15.6124,246.0024,-1.6264,2.2512,0.0010,11.0130,11.0130,0.0000,0.0000,0.0000
17600,8.8577,0.0000,207,53,54,100,101.86,36.01,3.11,0.445,3.4041,15.5299,246.0941,-1.6262,2.2842,0.0010,11.0131,11.0131,0.0000,0.0000,0.0000
17610,8.8578,0.0000,207,53,54,100,101.98,36.14,3.11,0.438,3.4243,15.5025,246.3389,-1.6274,2.2368,0.0010,11.0131,11.0131,0.0000,0.0000,0.0000
17620,8.8579,0.0000,207,53,54,100,101.99,36.24,3.07,0.434,3.3954,15.5155,246.2581,-1.6282,2.1713,0.0010,11.0132,11.0132,0.0000,0.0000,0.0000
17630,8.8581,0.0000,207,53,54,100,101.75,36.17,3.04,0.441,3.3238,15.5998,246.1183,-1.6288,2.1154,0.0010,11.0132,11.0132,0.0000,0.0000,0.0000
17640,8.8582,0.0000,207,53,54,100,101.60,36.16,3.06,0.441,3.2771,15.6630,246.3073,-1.6293,2.0789,0.0010,11.0133,11.0133,0.0000,0.0000,0.0000
17650,8.8583,0.0000,207,53,54,100,101.47,36.11,3.09,0.438,3.2261,15.6942,246.2275,-1.6292,2.0527,0.0010,11.0133,11.0133,0.0000,0.0000,0.0000
17660,8.8584,0.0000,207,53,54,100,101.43,36.14,3.17,0.434,3.2086,15.6720,246.8207,-1.6309,2.0556,0.0010,11.0133,11.0133,0.0000,0.0000,0.0000
17670,8.8585,0.0000,207,53,54,100,101.64,36.15,4.17,0.438,3.2613,15.6827,246.6284,-1.6271,2.0883,0.0010,11.0135,11.0135,0.0000,0.0000,0.0000
17680,8.8586,0.0000,207,53,54,100,101.65,36.00,3.04,0.438,3.3480,15.6518,246.0475,-1.6239,2.2954,0.0010,11.0137,11.0137,0.0000,0.0000,0.0000
17690,8.8587,0.0000,207,53,54,100,101.64,35.96,3.07,0.438,3.3508,15.6048,245.8179,-1.6231,2.4474,0.0010,11.0137,11.0138,0.0000,0.0000,0.0000
17700,8.8588,0.0000,208,53,55,100,101.71,35.92,4.09,0.434,3.3387,15.5696,245.9567,-1.6235,2.4264,0.0010,11.0139,11.0139,0.0000,0.0000,0.0000
17710,8.8589,0.0000,208,53,55,100,101.78,35.83,4.32,0.438,3.3940,15.4957,246.3165,-1.6238,2.3926,0.0010,11.0142,11.0142,0.0000,0.0000,0.0000
17720,8.8590,0.0000,208,53,55,100,101.87,35.91,3.34,0.431,3.4371,15.4955,247.6114,-1.6236,2.2991,0.0010,11.0144,11.0144,0.0000,0.0000,0.0000
17730,8.8591,0.0000,208,53,55,100,102.00,36.05,3.13,0.438,3.4082,15.5503,246.2112,-1.6235,2.2265,0.0010,11.0144,11.0144,0.0000,0.0000,0.0000
17740,8.8592,0.0000,208,53,55,100,102.12,36.25,3.13,0.441,3.4188,15.5713,246.3122,-1.6232,2.1718,0.0010,11.0145,11.0145,0.0000,0.0000,0.0000
17750,8.8593,0.0000,208,53,55,100,102.11,36.21,4.45,0.441,3.4228,15.5535,246.8460,-1.6224,2.1199,0.0010,11.0146,11.0146,0.0000,0.0000,0.0000
17760,8.8594,0.0000,208,53,55,100,102.05,36.10,4.46,0.438,3.4365,15.5132,246.6718,-1.6219,2.0880,0.0010,11.0147,11.0147,0.0000,0.0000,0.0000
17770,8.8596,0.0000,208,53,55,100,102.09,36.24,4.46,0.438,3.4344,15.5274,246.6111,-1.6214,2.0413,0.0010,11.0149,11.0149,0.0000,0.0000,0.0000
17780,8.8597,0.0000,208,53,55,100,102.00,36.32,6.92,0.438,3.3667,15.5921,246.4072,-1.6203,2.0128,0.0010,11.0150,11.0150,0.0000,0.0000,0.0000
17790,8.8598,0.0000,208,53,55,100,101.77,36.06,5.68,0.434,3.3215,15.5909,246.4247,-1.6206,2.2217,0.0010,11.0152,11.0152,0.0000,0.0000,0.0000
17800,8.8600,0.0000,208,53,55,100,101.62,35.90,4.37,0.441,3.2731,15.5702,246.3938,-1.6233,2.4069,0.0010,11.0153,11.0153,0.0000,0.0000,0.0000
17810,8.8600,0.0000,208,53,55,100,101.70,36.02,4.57,0.445,3.2996,15.5893,246.6443,-1.6241,2.3428,0.0010,11.0153,11.0153,0.0000,0.0000,0.0000
17820,8.8602,0.0000,208,53,55,100,101.77,35.95,4.10,0.441,3.4536,15.5648,245.9188,-1.6241,2.2915,0.0010,11.0155,11.0155,0.0000,0.0000,0.0000
17830,8.8603,0.0000,208,53,55,100,101.92,36.04,4.22,0.441,3.5323,15.5472,246.2786,-1.6240,2.2251,0.0010,11.0157,11.0157,0.0000,0.0000,0.0000
17840,8.8604,0.0000,208,53,55,100,101.91,36.09,4.22,0.445,3.4994,15.6053,246.0042,-1.6247,2.1576,0.0010,11.0158,11.0158,0.0000,0.0000,0.0000
17850,8.8605,0.0000,208,53,55,100,101.94,36.24,4.27,0.445,3.4663,15.6558,246.0516,-1.6253,2.1039,0.0010,11.0159,11.0159,0.0000,0.0000,0.0000
17860,8.8607,0.0000,208,53,55,100,102.05,36.40,4.16,0.445,3.4537,15.6720,246.1189,-1.6248,2.0943,0.0010,11.0160,11.0160,0.0000,0.0000,0.0000
17870,8.8608,0.0000,208,53,55,100,102.22,36.54,4.29,0.445,3.4561,15.6529,246.2578,-1.6241,2.1669,0.0010,11.0161,11.0161,0.0000,0.0000,0.0000
17880,8.8609,0.0000,208,53,55,100,102.33,36.64,3.98,0.441,3.4512,15.6150,245.3214,-1.6234,2.1377,0.0010,11.0163,11.0163,0.0000,0.0000,0.0000
17890,8.8611,0.0000,208,53,55,100,102.38,36.55,1.81,0.445,3.4402,15.5444,246.9249,-1.6236,2.1133,0.0010,11.0164,11.0164,0.0000,0.0000,0.0000
17900,8.8613,0.0000,208,53,55,100,102.26,36.37,3.08,0.445,3.3921,15.5225,245.9633,-1.6227,2.3274,0.0010,11.0166,11.0166,0.0000,0.0000,0.0000
17910,8.8614,0.0000,208,53,55,100,102.04,36.24,1.88,0.445,3.3027,15.5682,245.6116,-1.6227,2.3441,0.0010,11.0167,11.0167,0.0000,0.0000,0.0000
17920,8.8616,0.0000,208,53,55,100,101.85,36.16,1.86,0.441,3.2767,15.5909,246.1114,-1.6244,2.2643,0.0010,11.0168,11.0168,0.0000,0.0000,0.0000
17930,8.8617,0.0000,208,53,55,100,101.79,36.18,3.17,0.434,3.2588,15.6106,246.8130,-1.6254,2.1542,0.0010,11.0168,11.0168,0.0000,0.0000,0.0000
17940,8.8618,0.0000,208,53,55,100,101.86,36.22,3.03,0.441,3.2678,15.5694,246.2365,-1.6253,2.0694,0.0010,11.0169,11.0169,0.0000,0.0000,0.0000
17950,8.8619,0.0000,208,53,55,100,101.88,36.20,3.01,0.441,3.2502,15.5264,246.3663,-1.6247,2.0731,0.0010,11.0170,11.0170,0.0000,0.0000,0.0000
17960,8.8621,0.0000,208,53,55,100,101.78,36.00,1.92,0.441,3.2584,15.5048,246.3140,-1.6226,2.0878,0.0010,11.0172,11.0172,0.0000,0.0000,0.0000
17970,8.8622,0.0000,208,53,55,100,101.79,35.93,3.15,0.441,3.3349,15.4516,246.5880,-1.6211,2.1246,0.0010,11.0174,11.0174,0.0000,0.0000,0.0000
17980,8.8622,0.0000,208,53,55,100,101.87,36.05,3.13,0.438,3.3594,15.4318,246.5097,-1.6205,2.1263,0.0010,11.0174,11.0174,0.0000,0.0000,0.0000
17990,8.8623,0.0000,208,53,55,100,101.90,36.09,3.13,0.441,3.3724,15.4262,246.6907,-1.6204,2.1005,0.0010,11.0175,11.0175,0.0000,0.0000,0.0000
18000,8.8624,0.0000,208,53,55,100,101.76,35.85,4.41,0.438,3.3659,15.3970,247.0119,-1.6218,2.3157,0.0010,11.0177,11.0177,0.0000,0.0000,0.0000
18010,8.8624,0.0000,208,53,55,100,101.72,35.88,4.38,0.438,3.3396,15.4156,246.6567,-1.6226,2.4866,0.0010,11.0177,11.0178,0.0000,0.0000,0.0000
18020,8.8625,0.0000,208,53,55,100,101.83,36.03,4.38,0.438,3.3409,15.4314,246.3424,-1.6228,2.4059,0.0010,11.0178,11.0178,0.0000,0.0000,0.0000
18030,8.8626,0.0000,208,53,55,100,101.97,36.23,4.28,0.438,3.3661,15.4305,246.2197,-1.6231,2.2843,0.0010,11.0178,11.0178,0.0000,0.0000,0.0000
18040,8.8627,0.0000,208,53,55,100,101.89,36.25,4.28,0.438,3.3456,15.4857,245.7306,-1.6228,2.1728,0.0010,11.0179,11.0179,0.0000,0.0000,0.0000
18050,8.8628,0.0000,208,53,55,100,101.66,36.16,4.31,0.438,3.2935,15.5814,245.8215,-1.6231,2.1207,0.0010,11.0180,11.0180,0.0000,0.0000,0.0000
18060,8.8630,0.0000,208,53,55,100,101.63,36.21,4.51,0.438,3.2999,15.6397,246.5802,-1.6241,2.0825,0.0010,11.0180,11.0180,0.0000,0.0000,0.0000
18070,8.8631,0.0000,208,53,55,100,101.77,36.18,4.34,0.438,3.3323,15.6319,245.6931,-1.6223,2.1553,0.0010,11.0182,11.0182,0.0000,0.0000,0.0000
18080,8.8632,0.0000,208,53,55,100,101.87,36.21,4.28,0.441,3.4198,15.5958,245.7301,-1.6218,2.1538,0.0010,11.0184,11.0184,0.0000,0.0000,0.0000
18090,8.8634,0.0000,208,53,55,100,101.93,36.29,3.04,0.445,3.4649,15.5673,245.4678,-1.6221,2.1062,0.0010,11.0186,11.0186,0.0000,0.0000,0.0000
18100,8.8635,0.0000,208,53,55,100,102.02,36.43,3.14,0.448,3.4781,15.5545,246.0118,-1.6222,2.0624,0.0010,11.0187,11.0187,0.0000,0.0000,0.0000
18110,8.8637,0.0000,208,53,55,100,102.08,36.44,2.85,0.445,3.4817,15.5454,245.2409,-1.6234,2.0109,0.0010,11.0189,11.0189,0.0000,0.0000,0.0000
18120,8.8638,0.0000,208,53,55,100,102.06,36.40,3.00,0.441,3.4556,15.5502,245.9370,-1.6238,2.0409,0.0010,11.0191,11.0191,0.0000,0.0000,0.0000
18130,8.8640,0.0000,208,53,55,100,101.98,36.23,4.10,0.438,3.3675,15.5795,246.1519,-1.6230,2.2477,0.0010,11.0192,11.0192,0.0000,0.0000,0.0000
18140,8.8642,0.0000,208,53,55,100,102.01,36.13,4.18,0.441,3.3834,15.5348,245.8813,-1.6226,2.3479,0.0010,11.0192,11.0192,0.0000,0.0000,0.0000
18150,8.8643,0.0000,208,53,55,100,102.12,36.24,3.93,0.434,3.3995,15.4972,246.0869,-1.6226,2.3040,0.0010,11.0192,11.0192,0.0000,0.0000,0.0000
18160,8.8644,0.0000,208,53,55,100,102.24,36.27,4.38,0.441,3.3866,15.4068,246.4356,-1.6220,2.2936,0.0010,11.0194,11.0194,0.0000,0.0000,0.0000
18170,8.8646,0.0000,208,54,55,99,102.36,36.41,4.29,0.445,3.3910,15.3834,246.3910,-1.6221,2.2628,0.0010,11.0195,11.0195,0.0000,0.0000,0.0000
18180,8.8647,0.0000,208,54,55,99,102.46,36.61,3.08,0.441,3.4121,15.3936,246.2469,-1.6223,2.1929,0.0010,11.0197,11.0197,0.0000,0.0000,0.0000
18190,8.8649,0.0000,208,54,55,99,102.19,36.17,3.38,0.438,3.3570,15.4290,247.2422,-1.6240,2.1675,0.0010,11.0199,11.0199,0.0000,0.0000,0.0000
18200,8.8650,0.0000,208,54,55,99,102.12,36.16,3.32,0.441,3.3781,15.4635,247.3701,-1.6247,2.1637,0.0010,11.0201,11.0201,0.0000,0.0000,0.0000
18210,8.8651,0.0000,208,54,55,99,102.10,36.21,3.29,0.441,3.3467,15.4693,246.8109,-1.6246,2.1378,0.0010,11.0201,11.0201,0.0000,0.0000,0.0000
18220,8.8651,0.0000,208,54,55,99,102.19,36.35,3.24,0.441,3.3408,15.4692,246.6931,-1.6244,2.0981,0.0010,11.0202,11.0202,0.0000,0.0000,0.0000
18230,8.8652,0.0000,208,54,55,99,102.08,36.16,3.18,0.441,3.3238,15.4368,246.3669,-1.6231,2.2427,0.0010,11.0202,11.0202,0.0000,0.0000,0.0000
18240,8.8653,0.0000,208,54,55,99,101.88,35.91,4.49,0.441,3.2423,15.4826,246.3500,-1.6199,2.3999,0.0010,11.0204,11.0203,0.0000,0.0000,0.0000
18250,8.8654,0.0000,208,54,55,99,101.57,35.65,3.22,0.441,3.1567,15.5213,246.9120,-1.6192,2.3590,0.0010,11.0205,11.0205,0.0000,0.0000,0.0000
18260,8.8655,0.0000,208,54,55,99,101.43,35.72,3.27,0.441,3.1539,15.5911,246.7150,-1.6200,2.2466,0.0010,11.0205,11.0205,0.0000,0.0000,0.0000
18270,8.8655,0.0000,208,54,55,99,101.51,35.87,3.21,0.438,3.1930,15.5880,246.5964,-1.6205,2.1696,0.0010,11.0205,11.0205,0.0000,0.0000,0.0000
18280,8.8655,0.0000,208,54,55,99,101.64,35.99,4.46,0.438,3.2413,15.5477,247.1328,-1.6208,2.1209,0.0010,11.0204,11.0204,0.0000,0.0000,0.0000
18290,8.8655,0.0000,208,54,55,99,101.74,36.08,3.15,0.441,3.2852,15.5191,246.8745,-1.6220,2.0861,0.0010,11.0205,11.0204,0.0000,0.0000,0.0000
18300,8.8656,0.0000,208,54,55,99,101.88,36.24,3.01,0.445,3.3242,15.5069,246.2632,-1.6218,2.0491,0.0010,11.0205,11.0205,0.0000,0.0000,0.0000
18310,8.8657,0.0000,208,54,55,99,102.00,36.32,3.13,0.434,3.3659,15.4904,246.7499,-1.6213,2.0493,0.0010,11.0206,11.0206,0.0000,0.0000,0.0000
18320,8.8659,0.0000,208,54,55,99,101.89,36.02,3.33,0.438,3.3442,15.4985,246.4254,-1.6201,2.0685,0.0010,11.0209,11.0209,0.0000,0.0000,0.0000
18330,8.8661,0.0000,208,54,55,99,101.64,35.62,4.47,0.438,3.3419,15.4754,245.7141,-1.6190,2.3673,0.0010,11.0211,11.0211,0.0000,0.0000,0.0000
18340,8.8662,0.0000,208,54,55,99,101.62,35.67,4.41,0.438,3.3370,15.5035,246.3805,-1.6203,2.4493,0.0010,11.0212,11.0212,0.0000,0.0000,0.0000
18350,8.8663,0.0000,208,54,55,99,101.72,35.85,4.39,0.438,3.3654,15.5114,245.9604,-1.6212,2.3567,0.0010,11.0212,11.0212,0.0000,0.0000,0.0000
18360,8.8663,0.0000,208,54,55,99,101.78,35.96,3.12,0.441,3.3903,15.5259,246.0741,-1.6232,2.2391,0.0010,11.0213,11.0213,0.0000,0.0000,0.0000
18370,8.8665,0.0000,207,54,55,98,101.82,36.02,3.17,0.441,3.4075,15.5351,246.5430,-1.6251,2.1412,0.0010,11.0214,11.0214,0.0000,0.0000,0.0000
18380,8.8666,0.0000,207,54,55,98,101.91,36.10,3.11,0.438,3.3963,15.4962,246.1381,-1.6248,2.1227,0.0010,11.0216,11.0216,0.0000,0.0000,0.0000
18390,8.8667,0.0000,207,54,55,98,102.01,36.24,3.17,0.438,3.4088,15.4513,246.3285,-1.6240,2.1226,0.0010,11.0217,11.0217,0.0000,0.0000,0.0000
18400,8.8669,0.0000,207,54,55,98,102.11,36.43,4.59,0.438,3.4306,15.4502,246.3666,-1.6233,2.0967,0.0010,11.0218,11.0218,0.0000,0.0000,0.0000
18410,8.8670,0.0000,207,54,55,98,102.27,36.55,4.26,0.438,3.4424,15.4602,246.0438,-1.6222,2.1381,0.0010,11.0220,11.0220,0.0000,0.0000,0.0000
18420,8.8672,0.0000,207,54,55,98,102.36,36.68,4.33,0.445,3.4543,15.4555,246.2087,-1.6221,2.1337,0.0010,11.0221,11.0221,0.0000,0.0000,0.0000
18430,8.8673,0.0000,207,54,55,98,102.42,36.84,4.30,0.445,3.4552,15.4519,245.7456,-1.6225,2.0907,0.0010,11.0222,11.0222,0.0000,0.0000,0.0000
18440,8.8675,0.0000,207,54,55,98,102.19,36.58,4.29,0.445,3.3861,15.4429,245.4610,-1.6218,2.3014,0.0010,11.0224,11.0224,0.0000,0.0000,0.0000
18450,8.8677,0.0000,207,54,55,98,102.04,36.41,4.23,0.441,3.3541,15.4427,245.9830,-1.6225,2.4096,0.0010,11.0225,11.0225,0.0000,0.0000,0.0000
18460,8.8679,0.0000,207,54,55,98,101.87,36.19,4.09,0.445,3.3871,15.4718,245.4485,-1.6228,2.3390,0.0010,11.0228,11.0228,0.0000,0.0000,0.0000
18470,8.8680,0.0000,207,54,55,98,101.93,36.16,3.07,0.445,3.4103,15.4341,246.0419,-1.6217,2.2026,0.0010,11.0230,11.0230,0.0000,0.0000,0.0000
18480,8.8681,0.0000,207,54,55,98,102.00,36.24,3.08,0.445,3.4116,15.4096,246.2851,-1.6226,2.1220,0.0010,11.0231,11.0231,0.0000,0.0000,0.0000
18490,8.8682,0.0000,207,54,55,98,102.05,36.25,3.09,0.445,3.4140,15.3826,246.2929,-1.6237,2.1330,0.0010,11.0232,11.0232,0.0000,0.0000,0.0000
18500,8.8683,0.0000,207,54,55,98,102.09,36.36,4.31,0.438,3.4196,15.3645,246.7264,-1.6239,2.1414,0.0010,11.0233,11.0233,0.0000,0.0000,0.0000
18510,8.8685,0.0000,207,54,55,98,101.96,36.32,3.06,0.438,3.3881,15.4412,246.4202,-1.6241,2.1113,0.0010,11.0233,11.0233,0.0000,0.0000,0.0000
18520,8.8686,0.0000,207,54,55,98,101.99,36.45,2.85,0.445,3.3854,15.4811,245.1547,-1.6238,2.0708,0.0010,11.0234,11.0234,0.0000,0.0000,0.0000
18530,8.8687,0.0000,207,54,55,98,102.06,36.46,0.55,0.445,3.3588,15.4878,245.1940,-1.6235,2.0604,0.0010,11.0236,11.0236,0.0000,0.0000,0.0000
18540,8.8689,0.0000,207,54,55,98,101.82,36.24,0.59,0.441,3.2505,15.5156,245.8155,-1.6236,2.0489,0.0010,11.0238,11.0238,0.0000,0.0000,0.0000
18550,8.8691,0.0000,206,53,55,98,101.68,36.02,1.89,0.441,3.2084,15.4993,246.3643,-1.6225,2.2518,0.0010,11.0239,11.0239,0.0000,0.0000,0.0000
18560,8.8692,0.0000,206,53,55,98,101.66,35.98,1.77,0.438,3.1794,15.4868,246.5061,-1.6198,2.3500,0.0010,11.0240,11.0240,0.0000,0.0000,0.0000
18570,8.8693,0.0000,206,53,55,98,101.71,36.03,3.35,0.438,3.2021,15.4396,247.4701,-1.6202,2.2715,0.0010,11.0240,11.0240,0.0000,0.0000,0.0000
18580,8.8694,0.0000,206,53,55,98,101.64,35.86,3.29,0.438,3.2505,15.4214,246.6253,-1.6208,2.2178,0.0010,11.0242,11.0242,0.0000,0.0000,0.0000
18590,8.8694,0.0000,206,53,55,98,101.67,35.94,3.25,0.434,3.3082,15.4283,246.1742,-1.6218,2.1737,0.0010,11.0243,11.0243,0.0000,0.0000,0.0000
18600,8.8695,0.0000,206,53,55,98,101.79,36.13,3.19,0.434,3.3427,15.4236,246.3659,-1.6223,2.1179,0.0010,11.0244,11.0244,0.0000,0.0000,0.0000
18610,8.8695,0.0000,206,53,55,98,101.81,36.11,4.34,0.434,3.3613,15.4387,246.5716,-1.6239,2.0482,0.0010,11.0244,11.0244,0.0000,0.0000,0.0000
18620,8.8696,0.0000,207,53,55,99,101.84,36.16,4.38,0.428,3.3516,15.4683,246.4941,-1.6244,2.0023,0.0010,11.0245,11.0245,0.0000,0.0000,0.0000
18630,8.8697,0.0000,207,53,55,99,101.91,36.15,4.26,0.424,3.3325,15.4193,246.5089,-1.6249,2.0268,0.0010,11.0246,11.0246,0.0000,0.0000,0.0000
18640,8.8699,0.0000,207,53,55,99,101.87,35.88,4.48,0.428,3.3021,15.3506,246.6495,-1.6236,2.3117,0.0010,11.0247,11.0247,0.0000,0.0000,0.0000
18650,8.8700,0.0000,207,53,55,99,101.93,35.91,4.49,0.428,3.2986,15.3387,246.2648,-1.6229,2.4426,0.0010,11.0247,11.0247,0.0000,0.0000,0.0000
18660,8.8701,0.0000,207,53,55,99,102.05,36.10,4.43,0.431,3.3482,15.3328,246.2214,-1.6228,2.3764,0.0010,11.0248,11.0247,0.0000,0.0000,0.0000
18670,8.8701,0.0000,207,53,55,99,102.14,36.26,4.42,0.428,3.3960,15.3297,246.1451,-1.6229,2.2654,0.0010,11.0248,11.0248,0.0000,0.0000,0.0000
18680,8.8702,0.0000,207,53,55,99,102.19,36.25,4.40,0.424,3.4700,15.2814,246.8923,-1.6229,2.1945,0.0010,11.0249,11.0249,0.0000,0.0000,0.0000
18690,8.8704,0.0000,207,53,55,99,102.06,36.18,5.57,0.431,3.4187,15.2881,247.0836,-1.6219,2.2094,0.0010,11.0251,11.0251,0.0000,0.0000,0.0000
18700,8.8706,0.0000,207,53,55,99,101.94,36.25,5.53,0.431,3.3660,15.3626,246.4848,-1.6224,2.1641,0.0010,11.0252,11.0252,0.0000,0.0000,0.0000
18710,8.8707,0.0000,207,53,55,99,101.92,36.33,4.60,0.434,3.3443,15.4027,246.5083,-1.6231,2.1108,0.0010,11.0253,11.0253,0.0000,0.0000,0.0000
18720,8.8708,0.0000,207,53,55,99,101.98,36.11,5.46,0.441,3.3905,15.3982,246.4212,-1.6235,2.2584,0.0010,11.0255,11.0255,0.0000,0.0000,0.0000
18730,8.8710,0.0000,207,53,54,100,101.92,35.98,3.00,0.438,3.3778,15.4293,246.1079,-1.6247,2.2397,0.0010,11.0257,11.0257,0.0000,0.0000,0.0000
18740,8.8711,0.0000,207,53,54,100,101.88,36.03,1.89,0.438,3.3582,15.4880,246.0926,-1.6261,2.1688,0.0010,11.0258,11.0258,0.0000,0.0000,0.0000
18750,8.8712,0.0000,207,53,54,100,101.78,35.94,1.91,0.441,3.3259,15.4921,245.7616,-1.6265,2.2965,0.0010,11.0259,11.0259,0.0000,0.0000,0.0000
18760,8.8713,0.0000,207,53,54,100,101.85,36.07,3.07,0.441,3.3322,15.4722,245.6661,-1.6262,2.3395,0.0010,11.0260,11.0260,0.0000,0.0000,0.0000
