frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
93550,8.1749,0.0000,231,48,47,136,105.95,35.73,4.97,0.397,4.5177,14.5792,249.2963,-3.6941,8.0392,0.0000,10.6326,10.6326,0.0000,0.0000,0.0000
93560,8.1752,0.0000,231,48,47,136,106.07,35.41,5.33,0.400,4.9078,14.5880,249.9665,-3.7001,8.3165,0.0000,10.6327,10.6327,0.0000,0.0000,0.0000
93570,8.1753,0.0000,231,48,47,136,106.04,35.29,4.27,0.403,4.8462,14.6675,250.0891,-3.7058,8.3260,0.0000,10.6328,10.6328,0.0000,0.0000,0.0000
93580,8.1754,0.0000,231,48,47,136,105.62,34.87,3.11,0.403,4.5897,14.6518,251.0174,-3.7018,8.4120,0.0000,10.6328,10.6328,0.0000,0.0000,0.0000
93590,8.1755,0.0000,231,48,47,136,105.20,34.53,5.40,0.407,4.4134,14.6572,249.8425,-3.6982,8.6324,0.0000,10.6329,10.6329,0.0000,0.0000,0.0000
93600,8.1755,0.0000,231,48,47,136,105.24,34.57,5.59,0.417,4.3440,14.6414,249.9089,-3.6997,8.2626,0.0000,10.6328,10.6328,0.0000,0.0000,0.0000
93610,8.1755,0.0000,231,48,47,136,105.44,34.91,4.41,0.410,4.3357,14.6495,249.8780,-3.7024,7.9356,0.0000,10.6328,10.6327,0.0000,0.0000,0.0000
93620,8.1755,0.0000,231,48,47,136,105.61,35.25,3.50,0.403,4.3455,14.6811,250.5184,-3.7053,7.6974,0.0000,10.6327,10.6327,0.0000,0.0000,0.0000
93630,8.1755,0.0000,231,48,47,136,105.74,35.34,3.20,0.410,4.3273,14.6367,249.1873,-3.7108,7.8983,0.0000,10.6328,10.6328,0.0000,0.0000,0.0000
93640,8.1757,0.0000,231,48,47,136,105.73,35.32,4.59,0.410,4.3098,14.5756,249.5457,-3.7119,8.0664,0.0000,10.6329,10.6329,0.0000,0.0000,0.0000
93650,8.1758,0.0000,231,48,47,136,105.80,35.33,4.66,0.407,4.3434,14.5581,249.9946,-3.7105,7.9820,0.0000,10.6329,10.6329,0.0000,0.0000,0.0000
93660,8.1760,0.0000,231,48,47,136,105.84,35.51,3.43,0.407,4.3486,14.5563,250.5308,-3.7068,7.9503,0.0000,10.6330,10.6330,0.0000,0.0000,0.0000
93670,8.1762,0.0000,231,48,47,136,105.87,35.45,3.61,0.400,4.4085,14.5669,250.6404,-3.7041,8.2186,0.0000,10.6332,10.6332,0.0000,0.0000,0.0000
93680,8.1763,0.0000,231,48,47,136,105.95,35.43,3.38,0.407,4.5105,14.5625,250.1933,-3.7062,8.1761,0.0000,10.6334,10.6334,0.0000,0.0000,0.0000
93690,8.1765,0.0000,231,48,47,136,105.87,35.40,5.73,0.410,4.4941,14.5211,249.8663,-3.7069,8.1623,0.0000,10.6336,10.6336,0.0000,0.0000,0.0000
93700,8.1767,0.0000,231,48,47,136,105.64,35.38,5.74,0.407,4.4429,14.6270,249.6992,-3.6960,8.4228,0.0000,10.6336,10.6336,0.0000,0.0000,0.0000
93710,8.1769,0.0000,231,48,47,136,105.67,35.64,4.48,0.410,4.4330,14.7062,249.1410,-3.6934,8.2398,0.0000,10.6336,10.6336,0.0000,0.0000,0.0000
93720,8.1770,0.0000,231,48,47,136,105.80,35.94,4.44,0.410,4.4201,14.7201,248.9912,-3.6948,7.8702,0.0000,10.6336,10.6336,0.0000,0.0000,0.0000
93730,8.1771,0.0000,231,48,47,136,105.98,36.26,3.22,0.410,4.4219,14.7055,249.4641,-3.6963,7.5882,0.0000,10.6335,10.6335,0.0000,0.0000,0.0000
93740,8.1772,0.0000,231,48,47,136,105.96,36.22,1.90,0.414,4.3825,14.5983,249.0805,-3.6995,7.5864,0.0000,10.6335,10.6336,0.0000,0.0000,0.0000
93750,8.1775,0.0000,231,48,47,136,105.48,35.64,3.27,0.410,4.3200,14.4135,249.4344,-3.6934,8.1016,0.0000,10.6337,10.6337,0.0000,0.0000,0.0000
93760,8.1777,0.0000,231,48,47,136,105.60,35.46,6.82,0.414,4.4573,14.3262,249.8915,-3.6965,8.5205,0.0000,10.6340,10.6340,0.0000,0.0000,0.0000
93770,8.1779,0.0000,231,48,47,136,105.72,35.43,6.89,0.410,4.5249,14.4197,250.2046,-3.6992,8.4392,0.0000,10.6343,10.6343,0.0000,0.0000,0.0000
93780,8.1781,0.0000,231,48,47,136,105.84,35.52,4.42,0.414,4.4772,14.5209,250.0164,-3.7004,8.0710,0.0000,10.6345,10.6345,0.0000,0.0000,0.0000
93790,8.1784,0.0000,231,48,47,136,105.83,35.51,4.22,0.407,4.4499,14.5410,248.9988,-3.7025,7.8210,0.0000,10.6347,10.6347,0.0000,0.0000,0.0000
93800,8.1785,0.0000,231,48,47,136,105.91,35.56,3.32,0.410,4.4627,14.5424,248.5942,-3.7031,7.7242,0.0000,10.6348,10.6348,0.0000,0.0000,0.0000
93810,8.1787,0.0000,231,48,47,136,105.85,35.56,4.46,0.414,4.4293,14.5094,248.5844,-3.6977,7.9064,0.0000,10.6350,10.6350,0.0000,0.0000,0.0000
93820,8.1788,0.0000,231,48,47,136,105.81,35.72,4.48,0.410,4.4354,14.5302,248.6386,-3.6913,7.8959,0.0000,10.6350,10.6350,0.0000,0.0000,0.0000
93830,8.1789,0.0000,231,48,47,136,105.84,35.96,4.55,0.410,4.4097,14.5846,248.9814,-3.6917,7.7112,0.0000,10.6350,10.6350,0.0000,0.0000,0.0000
93840,8.1790,0.0000,231,48,47,136,105.92,36.08,4.57,0.410,4.3699,14.5651,249.2359,-3.6926,7.5765,0.0000,10.6351,10.6351,0.0000,0.0000,0.0000
93850,8.1792,0.0000,231,48,47,136,105.89,36.09,3.27,0.414,4.3392,14.5132,249.4072,-3.6892,7.5854,0.0000,10.6352,10.6352,0.0000,0.0000,0.0000
93860,8.1794,0.0000,231,48,47,136,105.74,35.75,4.19,0.414,4.2668,14.5512,248.1376,-3.6835,8.0050,0.0000,10.6354,10.6354,0.0000,0.0000,0.0000
93870,8.1797,0.0000,231,48,47,136,105.82,35.51,6.95,0.417,4.4840,14.5396,249.8367,-3.6876,8.6053,0.0000,10.6358,10.6358,0.0000,0.0000,0.0000
93880,8.1799,0.0000,231,48,47,136,105.93,35.54,7.19,0.414,4.4453,14.5678,249.7352,-3.6987,8.4342,0.0000,10.6361,10.6361,0.0000,0.0000,0.0000
93890,8.1801,0.0000,231,48,47,136,106.01,35.73,5.81,0.410,4.3841,14.5796,249.4001,-3.7037,8.0339,0.0000,10.6363,10.6363,0.0000,0.0000,0.0000
93900,8.1802,0.0000,231,48,47,136,106.02,35.84,4.72,0.407,4.3770,14.6263,249.3657,-3.7043,7.7681,0.0000,10.6363,10.6363,0.0000,0.0000,0.0000
93910,8.1803,0.0000,231,48,47,136,106.01,35.94,4.63,0.410,4.4066,14.6345,249.9548,-3.7014,7.6487,0.0000,10.6363,10.6363,0.0000,0.0000,0.0000
93920,8.1804,0.0000,231,48,47,136,105.83,35.87,4.55,0.410,4.4155,14.5917,249.1107,-3.6957,7.8056,0.0000,10.6363,10.6363,0.0000,0.0000,0.0000
93930,8.1805,0.0000,231,48,47,136,105.61,35.65,4.54,0.407,4.3906,14.5468,248.8376,-3.6915,7.8190,0.0000,10.6363,10.6363,0.0000,0.0000,0.0000
93940,8.1806,0.0000,231,48,47,136,105.52,35.29,4.68,0.407,4.3134,14.4606,249.7571,-3.6914,7.9553,0.0000,10.6363,10.6363,0.0000,0.0000,0.0000
93950,8.1807,0.0000,231,48,47,136,105.67,35.45,5.97,0.410,4.3086,14.4468,249.9084,-3.6930,7.8826,0.0000,10.6363,10.6363,0.0000,0.0000,0.0000
93960,8.1808,0.0000,231,48,47,136,105.76,35.54,2.13,0.407,4.2962,14.4560,249.1765,-3.6929,7.7400,0.0000,10.6364,10.6364,0.0000,0.0000,0.0000
93970,8.1809,0.0000,231,48,47,136,105.86,35.34,3.61,0.410,4.3561,14.4032,249.4357,-3.6983,8.2795,0.0000,10.6366,10.6366,0.0000,0.0000,0.0000
93980,8.1811,0.0000,231,48,47,136,106.14,35.42,4.70,0.410,4.6399,14.3666,249.5044,-3.7009,8.8216,0.0000,10.6370,10.6369,0.0000,0.0000,0.0000
93990,8.1813,0.0000,231,48,47,136,106.27,35.64,5.85,0.410,4.6324,14.3913,249.4344,-3.7031,8.2951,0.0000,10.6372,10.6372,0.0000,0.0000,0.0000
94000,8.1815,0.0000,231,48,47,136,106.39,35.94,7.06,0.414,4.5503,14.4151,249.8199,-3.7041,7.8265,0.0000,10.6374,10.6374,0.0000,0.0000,0.0000
94010,8.1818,0.0000,231,48,47,136,106.37,36.11,4.50,0.410,4.4901,14.4048,249.5699,-3.7010,7.7596,0.0000,10.6375,10.6375,0.0000,0.0000,0.0000
94020,8.1820,0.0000,231,48,47,136,105.84,35.75,7.07,0.414,4.4514,14.4286,249.0887,-3.6907,7.9529,0.0000,10.6377,10.6377,0.0000,0.0000,0.0000
94030,8.1822,0.0000,231,48,47,136,105.60,35.61,7.18,0.410,4.4286,14.4613,249.1311,-3.6883,7.9875,0.0000,10.6378,10.6378,0.0000,0.0000,0.0000
94040,8.1823,0.0000,231,48,47,136,105.63,35.43,5.71,0.414,4.3915,14.4410,249.0603,-3.6905,7.9798,0.0000,10.6378,10.6378,0.0000,0.0000,0.0000
94050,8.1825,0.0000,231,48,47,136,105.50,35.21,4.69,0.410,4.2346,14.4919,249.5739,-3.6979,8.0271,0.0000,10.6378,10.6378,0.0000,0.0000,0.0000
94060,8.1826,0.0000,231,48,47,136,105.44,35.27,4.49,0.414,4.1683,14.6052,249.3007,-3.7006,7.9866,0.0000,10.6379,10.6379,0.0000,0.0000,0.0000
94070,8.1826,0.0000,231,48,47,136,105.43,35.37,5.79,0.417,4.1707,14.6247,249.1823,-3.6979,8.0134,0.0000,10.6379,10.6379,0.0000,0.0000,0.0000
94080,8.1825,0.0000,231,48,47,136,105.52,35.57,5.80,0.414,4.2381,14.6426,249.2527,-3.6956,7.8493,0.0000,10.6378,10.6378,0.0000,0.0000,0.0000
94090,8.1825,0.0000,231,48,47,136,105.66,35.62,5.31,0.417,4.3619,14.6439,249.6501,-3.6950,7.5415,0.0000,10.6378,10.6378,0.0000,0.0000,0.0000
94100,8.1826,0.0000,231,48,47,136,105.96,35.60,1.96,0.410,4.5553,14.6335,249.4399,-3.6983,7.7634,0.0000,10.6380,10.6380,0.0000,0.0000,0.0000
94110,8.1828,0.0000,231,48,47,136,105.91,35.55,3.15,0.414,4.5698,14.5893,248.9319,-3.6965,7.8549,0.0000,10.6382,10.6382,0.0000,0.0000,0.0000
94120,8.1830,0.0000,231,48,47,136,105.84,35.62,5.61,0.410,4.5213,14.5575,248.9917,-3.6957,7.9645,0.0000,10.6384,10.6384,0.0000,0.0000,0.0000
94130,8.1832,0.0000,231,48,47,136,105.95,35.91,4.42,0.410,4.5066,14.5583,249.1461,-3.6962,7.8092,0.0000,10.6384,10.6384,0.0000,0.0000,0.0000
94140,8.1834,0.0000,231,48,47,136,106.04,35.97,6.83,0.410,4.4040,14.5686,249.2062,-3.6944,8.0290,0.0000,10.6385,10.6385,0.0000,0.0000,0.0000
94150,8.1836,0.0000,231,48,47,136,106.01,36.03,5.76,0.403,4.3517,14.5742,249.7055,-3.6903,7.9486,0.0000,10.6386,10.6386,0.0000,0.0000,0.0000
94160,8.1838,0.0000,231,48,47,136,105.93,35.90,3.37,0.407,4.3704,14.5242,250.0873,-3.6880,7.7345,0.0000,10.6387,10.6387,0.0000,0.0000,0.0000
94170,8.1840,0.0000,231,48,47,136,105.82,35.69,3.39,0.410,4.4093,14.4487,249.3311,-3.6866,7.7702,0.0000,10.6388,10.6388,0.0000,0.0000,0.0000
94180,8.1842,0.0000,231,48,47,136,105.86,35.65,2.27,0.414,4.3881,14.4388,249.6870,-3.6868,7.8032,0.0000,10.6388,10.6388,0.0000,0.0000,0.0000
94190,8.1844,0.0000,231,48,47,136,105.92,35.44,3.27,0.407,4.5243,14.3998,249.4792,-3.6883,8.3403,0.0000,10.6390,10.6390,0.0000,0.0000,0.0000
94200,8.1846,0.0000,231,48,47,136,105.98,35.54,4.53,0.407,4.5402,14.4384,249.8999,-3.6914,8.1179,0.0000,10.6392,10.6392,0.0000,0.0000,0.0000
94210,8.1847,0.0000,231,48,47,136,106.02,35.70,4.55,0.407,4.4258,14.5052,249.8070,-3.6940,7.9422,0.0000,10.6392,10.6392,0.0000,0.0000,0.0000
94220,8.1848,0.0000,231,48,47,136,105.95,35.76,4.60,0.414,4.3634,14.5263,249.4643,-3.6943,8.0355,0.0000,10.6393,10.6393,0.0000,0.0000,0.0000
94230,8.1849,0.0000,231,48,47,136,105.94,35.77,6.05,0.407,4.3175,14.4959,250.4681,-3.6947,7.8318,0.0000,10.6394,10.6394,0.0000,0.0000,0.0000
94240,8.1851,0.0000,231,48,47,136,106.06,35.91,5.79,0.410,4.3280,14.5054,250.2621,-3.6953,7.6036,0.0000,10.6395,10.6395,0.0000,0.0000,0.0000
94250,8.1852,0.0000,231,48,47,136,105.90,35.95,4.58,0.407,4.3490,14.5544,249.2588,-3.6887,7.4735,0.0000,10.6395,10.6395,0.0000,0.0000,0.0000
94260,8.1853,0.0000,231,48,47,136,105.86,35.72,4.51,0.407,4.2769,14.4546,248.9843,-3.6866,7.8176,0.0000,10.6396,10.6396,0.0000,0.0000,0.0000
94270,8.1855,0.0000,231,48,47,136,105.86,35.68,4.48,0.414,4.2767,14.4251,249.4191,-3.6847,8.1216,0.0000,10.6396,10.6396,0.0000,0.0000,0.0000
94280,8.1856,0.0000,231,48,47,136,105.62,35.50,4.52,0.407,4.2912,14.3643,249.3727,-3.6801,8.1418,0.0000,10.6397,10.6397,0.0000,0.0000,0.0000
94290,8.1856,0.0000,231,48,47,136,105.84,35.63,3.21,0.410,4.3952,14.3899,248.9156,-3.6836,8.2741,0.0000,10.6398,10.6398,0.0000,0.0000,0.0000
94300,8.1857,0.0000,231,48,47,136,105.96,35.74,4.43,0.410,4.4416,14.4282,249.0053,-3.6908,8.2337,0.0000,10.6399,10.6399,0.0000,0.0000,0.0000
94310,8.1859,0.0000,231,48,47,136,105.93,35.67,6.89,0.410,4.4477,14.4381,249.4829,-3.6989,7.9856,0.0000,10.6401,10.6401,0.0000,0.0000,0.0000
94320,8.1860,0.0000,231,48,47,136,105.87,35.59,7.03,0.410,4.4681,14.4037,249.7616,-3.6999,8.0575,0.0000,10.6403,10.6403,0.0000,0.0000,0.0000
94330,8.1861,0.0000,231,48,47,136,105.98,35.79,5.74,0.407,4.4667,14.4233,249.7952,-3.6985,7.8759,0.0000,10.6403,10.6404,0.0000,0.0000,0.0000
94340,8.1863,0.0000,231,48,47,136,105.95,35.84,5.75,0.410,4.5157,14.4480,249.3887,-3.6914,7.6172,0.0000,10.6404,10.6404,0.0000,0.0000,0.0000
94350,8.1865,0.0000,231,48,47,136,105.85,35.87,5.74,0.410,4.4831,14.4640,249.4971,-3.6906,7.5484,0.0000,10.6405,10.6405,0.0000,0.0000,0.0000
94360,8.1866,0.0000,231,48,47,136,105.67,35.76,3.35,0.414,4.3612,14.5217,249.3463,-3.6914,7.4576,0.0000,10.6406,10.6406,0.0000,0.0000,0.0000
94370,8.1868,0.0000,231,48,47,136,105.39,35.36,3.41,0.410,4.3213,14.5656,249.2602,-3.6852,8.3054,0.0000,10.6408,10.6408,0.0000,0.0000,0.0000
94380,8.1868,0.0000,231,48,47,136,105.50,35.47,5.38,0.403,4.3346,14.5794,249.1564,-3.6847,8.4785,0.0000,10.6408,10.6408,0.0000,0.0000,0.0000
94390,8.1869,0.0000,231,48,47,136,105.64,35.48,6.80,0.407,4.2947,14.4688,248.8954,-3.6864,8.3783,0.0000,10.6408,10.6408,0.0000,0.0000,0.0000
94400,8.1871,0.0000,231,48,47,136,105.85,35.59,5.68,0.407,4.3981,14.4450,248.9716,-3.6893,8.1058,0.0000,10.6409,10.6409,0.0000,0.0000,0.0000
94410,8.1872,0.0000,231,48,47,136,105.88,35.75,5.78,0.410,4.3955,14.4487,249.0831,-3.6903,7.8354,0.0000,10.6410,10.6410,0.0000,0.0000,0.0000
94420,8.1874,0.0000,231,48,47,136,105.98,35.97,5.73,0.407,4.3880,14.4428,249.0522,-3.6891,7.6168,0.0000,10.6411,10.6411,0.0000,0.0000,0.0000
94430,8.1875,0.0000,231,48,47,136,106.01,36.06,3.29,0.414,4.3794,14.4466,248.7144,-3.6891,7.5866,0.0000,10.6412,10.6412,0.0000,0.0000,0.0000
94440,8.1877,0.0000,231,48,47,136,106.10,35.92,5.52,0.407,4.4253,14.5192,248.7423,-3.6934,7.6524,0.0000,10.6414,10.6414,0.0000,0.0000,0.0000
94450,8.1879,0.0000,231,48,47,136,105.98,35.60,4.78,0.407,4.6649,14.5097,250.1984,-3.6947,7.9454,0.0000,10.6416,10.6416,0.0000,0.0000,0.0000
94460,8.1880,0.0000,231,48,47,136,105.82,35.40,4.57,0.410,4.6504,14.4683,249.6529,-3.6952,7.9137,0.0000,10.6416,10.6416,0.0000,0.0000,0.0000
94470,8.1881,0.0000,231,48,47,136,105.79,35.48,4.46,0.407,4.5364,14.4319,249.6331,-3.6964,7.8101,0.0000,10.6415,10.6415,0.0000,0.0000,0.0000
94480,8.1882,0.0000,231,48,47,136,105.75,35.58,4.52,0.410,4.4465,14.3796,249.3366,-3.6962,7.8481,0.0000,10.6415,10.6415,0.0000,0.0000,0.0000
94490,8.1883,0.0000,231,48,47,136,105.78,35.68,3.30,0.410,4.4242,14.4064,249.2792,-3.6974,7.6775,0.0000,10.6415,10.6415,0.0000,0.0000,0.0000
94500,8.1883,0.0000,231,48,47,136,105.89,35.74,4.84,0.414,4.3815,14.3799,250.1967,-3.7003,7.7561,0.0000,10.6415,10.6415,0.0000,0.0000,0.0000
94510,8.1885,0.0000,231,48,47,136,105.95,35.78,5.93,0.410,4.3308,14.3991,249.3725,-3.7021,7.8779,0.0000,10.6416,10.6416,0.0000,0.0000,0.0000
94520,8.1887,0.0000,231,48,47,136,106.07,35.95,5.11,0.407,4.3615,14.4113,250.2663,-3.7031,7.7129,0.0000,10.6417,10.6417,0.0000,0.0000,0.0000
94530,8.1889,0.0000,231,48,47,136,106.13,35.79,5.82,0.403,4.4485,14.5152,249.4831,-3.7009,8.0628,0.0000,10.6420,10.6420,0.0000,0.0000,0.0000
94540,8.1892,0.0000,231,48,47,136,106.04,35.74,4.56,0.410,4.4446,14.5610,249.8735,-3.6984,8.1158,0.0000,10.6423,10.6423,0.0000,0.0000,0.0000
94550,8.1893,0.0000,231,48,47,136,105.79,35.45,4.51,0.414,4.3681,14.4913,249.0357,-3.6968,8.1467,0.0000,10.6425,10.6425,0.0000,0.0000,0.0000
94560,8.1895,0.0000,231,48,47,136,105.49,35.13,5.86,0.410,4.3576,14.4674,249.6311,-3.6917,8.2196,0.0000,10.6426,10.6426,0.0000,0.0000,0.0000
94570,8.1896,0.0000,231,48,47,136,105.37,35.07,5.80,0.407,4.3753,14.4686,249.2779,-3.6881,8.0223,0.0000,10.6427,10.6427,0.0000,0.0000,0.0000
94580,8.1896,0.0000,231,48,47,136,105.36,35.21,5.77,0.410,4.3904,14.4412,249.3065,-3.6879,7.9182,0.0000,10.6426,10.6426,0.0000,0.0000,0.0000
94590,8.1896,0.0000,231,48,47,136,105.53,35.45,4.67,0.410,4.4265,14.4164,249.7065,-3.6910,7.6894,0.0000,10.6426,10.6426,0.0000,0.0000,0.0000
94600,8.1896,0.0000,231,48,47,136,105.62,35.44,5.32,0.407,4.4204,14.3972,248.3466,-3.6924,7.8079,0.0000,10.6427,10.6427,0.0000,0.0000,0.0000
94610,8.1898,0.0000,231,48,47,136,105.56,35.28,5.75,0.414,4.3837,14.3705,249.2791,-3.6997,8.0914,0.0000,10.6429,10.6429,0.0000,0.0000,0.0000
94620,8.1899,0.0000,231,48,47,136,105.67,35.48,7.07,0.410,4.3566,14.3729,249.9282,-3.7042,7.9531,0.0000,10.6430,10.6430,0.0000,0.0000,0.0000
94630,8.1901,0.0000,231,48,47,136,106.06,35.65,7.04,0.410,4.5251,14.3962,250.1234,-3.7070,8.1895,0.0000,10.6433,10.6433,0.0000,0.0000,0.0000
94640,8.1903,0.0000,231,48,47,136,106.28,35.95,7.08,0.410,4.6206,14.4095,249.8875,-3.7068,8.1375,0.0000,10.6435,10.6435,0.0000,0.0000,0.0000
94650,8.1906,0.0000,231,48,47,136,106.22,35.89,5.86,0.410,4.5657,14.3971,249.9644,-3.7047,8.0745,0.0000,10.6437,10.6437,0.0000,0.0000,0.0000
94660,8.1908,0.0000,231,48,47,136,106.09,35.91,8.16,0.417,4.5349,14.4280,249.2970,-3.6982,7.9453,0.0000,10.6439,10.6439,0.0000,0.0000,0.0000
94670,8.1910,0.0000,231,48,47,136,105.95,35.95,6.98,0.410,4.4876,14.4596,249.7741,-3.6948,7.7806,0.0000,10.6440,10.6440,0.0000,0.0000,0.0000
94680,8.1913,0.0000,231,48,47,136,105.62,35.59,3.28,0.407,4.4288,14.5053,249.6525,-3.6899,7.7771,0.0000,10.6441,10.6441,0.0000,0.0000,0.0000
94690,8.1914,0.0000,231,48,47,136,105.49,35.49,3.23,0.403,4.4274,14.4971,249.8256,-3.6899,7.8215,0.0000,10.6441,10.6441,0.0000,0.0000,0.0000
94700,8.1915,0.0000,231,48,47,136,105.36,35.27,4.51,0.410,4.3643,14.4022,249.3659,-3.6932,8.1992,0.0000,10.6441,10.6441,0.0000,0.0000,0.0000
94710,8.1916,0.0000,231,48,47,136,105.43,35.37,4.52,0.407,4.3003,14.4501,249.2926,-3.6945,8.1667,0.0000,10.6439,10.6439,0.0000,0.0000,0.0000
94720,8.1916,0.0000,231,48,47,136,105.53,35.58,3.29,0.410,4.3014,14.4994,249.0420,-3.6958,7.8516,0.0000,10.6438,10.6438,0.0000,0.0000,0.0000
94730,8.1917,0.0000,231,48,47,136,105.70,35.35,5.59,0.410,4.2823,14.4018,249.5397,-3.7019,7.8856,0.0000,10.6438,10.6438,0.0000,0.0000,0.0000
94740,8.1918,0.0000,231,48,47,136,106.06,35.45,3.39,0.410,4.5434,14.3452,250.8999,-3.7090,8.2854,0.0000,10.6441,10.6441,0.0000,0.0000,0.0000
94750,8.1920,0.0000,231,48,47,136,106.19,35.53,3.12,0.410,4.6002,14.4586,248.8394,-3.7140,8.3310,0.0000,10.6444,10.6444,0.0000,0.0000,0.0000
94760,8.1923,0.0000,231,48,47,136,105.92,35.34,5.86,0.410,4.4939,14.5368,249.4056,-3.7124,8.3758,0.0000,10.6447,10.6447,0.0000,0.0000,0.0000
94770,8.1925,0.0000,231,48,47,136,105.64,35.23,5.84,0.414,4.4183,14.5968,249.5256,-3.7010,8.3262,0.0000,10.6449,10.6449,0.0000,0.0000,0.0000
94780,8.1926,0.0000,231,48,47,136,105.49,35.26,6.99,0.410,4.3835,14.5967,249.6239,-3.6920,8.3459,0.0000,10.6449,10.6449,0.0000,0.0000,0.0000
94790,8.1927,0.0000,231,48,47,136,105.61,35.50,5.90,0.414,4.3781,14.5871,249.9880,-3.6916,8.2781,0.0000,10.6449,10.6449,0.0000,0.0000,0.0000
94800,8.1928,0.0000,231,48,47,136,105.81,35.74,5.91,0.410,4.3932,14.5964,249.8806,-3.6934,8.0138,0.0000,10.6450,10.6450,0.0000,0.0000,0.0000
94810,8.1929,0.0000,231,48,47,136,105.83,35.78,5.74,0.414,4.3932,14.5870,249.5268,-3.6926,7.9983,0.0000,10.6450,10.6450,0.0000,0.0000,0.0000
94820,8.1930,0.0000,231,48,47,136,105.77,35.70,6.97,0.410,4.4167,14.5110,249.1307,-3.6921,7.8047,0.0000,10.6450,10.6450,0.0000,0.0000,0.0000
94830,8.1931,0.0000,231,48,47,136,105.87,35.90,4.58,0.410,4.4495,14.4937,249.0980,-3.6913,7.6429,0.0000,10.6450,10.6450,0.0000,0.0000,0.0000
94840,8.1933,0.0000,231,48,47,136,105.96,36.09,3.30,0.417,4.4586,14.5088,249.6161,-3.6893,7.4917,0.0000,10.6451,10.6451,0.0000,0.0000,0.0000
94850,8.1935,0.0000,231,48,47,136,105.79,36.12,3.21,0.410,4.4163,14.5291,249.3117,-3.6845,7.3966,0.0000,10.6452,10.6452,0.0000,0.0000,0.0000
94860,8.1937,0.0000,231,48,47,136,105.51,35.81,3.21,0.403,4.2875,14.4745,250.2969,-3.6775,8.1360,0.0000,10.6453,10.6453,0.0000,0.0000,0.0000
94870,8.1939,0.0000,231,48,47,136,105.63,35.26,4.32,0.410,4.3275,14.4432,249.6791,-3.6819,8.6218,0.0000,10.6454,10.6454,0.0000,0.0000,0.0000
94880,8.1941,0.0000,231,48,47,136,105.61,35.02,6.67,0.414,4.4307,14.4495,249.3631,-3.6871,8.5700,0.0000,10.6455,10.6455,0.0000,0.0000,0.0000
94890,8.1942,0.0000,231,48,47,136,105.61,35.17,6.78,0.414,4.4819,14.5177,249.4948,-3.6889,8.3170,0.0000,10.6456,10.6456,0.0000,0.0000,0.0000
94900,8.1943,0.0000,231,48,47,136,105.76,35.51,4.36,0.410,4.4799,14.5611,249.2082,-3.6923,8.0145,0.0000,10.6456,10.6456,0.0000,0.0000,0.0000
94910,8.1944,0.0000,231,48,47,136,105.88,35.74,4.45,0.410,4.4588,14.5844,249.2945,-3.6934,7.7254,0.0000,10.6456,10.6456,0.0000,0.0000,0.0000
94920,8.1945,0.0000,231,48,47,136,105.94,35.96,4.46,0.407,4.4350,14.6266,249.7944,-3.6961,7.6001,0.0000,10.6457,10.6457,0.0000,0.0000,0.0000
94930,8.1946,0.0000,231,48,47,136,105.92,36.04,3.21,0.403,4.3920,14.6414,249.0343,-3.6988,7.6496,0.0000,10.6457,10.6457,0.0000,0.0000,0.0000
94940,8.1947,0.0000,231,48,47,136,105.82,35.93,3.19,0.403,4.3658,14.6008,249.5344,-3.6962,7.4991,0.0000,10.6457,10.6457,0.0000,0.0000,0.0000
94950,8.1948,0.0000,231,48,47,136,105.75,35.96,3.24,0.403,4.3642,14.5844,249.4570,-3.6918,7.4737,0.0000,10.6457,10.6457,0.0000,0.0000,0.0000
94960,8.1950,0.0000,231,48,47,136,105.98,35.85,5.73,0.410,4.3768,14.5672,250.8087,-3.6921,7.9861,0.0000,10.6459,10.6459,0.0000,0.0000,0.0000
94970,8.1952,0.0000,231,48,47,136,106.11,35.67,4.19,0.407,4.4093,14.5353,249.1265,-3.6925,8.2886,0.0000,10.6462,10.6462,0.0000,0.0000,0.0000
94980,8.1954,0.0000,231,48,47,136,106.15,35.70,4.36,0.417,4.3872,14.5144,249.7111,-3.6943,8.0173,0.0000,10.6464,10.6464,0.0000,0.0000,0.0000
94990,8.1956,0.0000,231,48,47,136,105.81,35.48,6.89,0.410,4.3451,14.4997,249.0492,-3.6873,8.2214,0.0000,10.6466,10.6466,0.0000,0.0000,0.0000
95000,8.1958,0.0000,231,48,47,136,105.68,35.56,4.39,0.414,4.2933,14.5827,248.7203,-3.6795,8.3747,0.0000,10.6467,10.6467,0.0000,0.0000,0.0000
95010,8.1960,0.0000,231,48,47,136,105.76,35.83,4.25,0.410,4.2883,14.6265,247.9762,-3.6791,8.1720,0.0000,10.6467,10.6467,0.0000,0.0000,0.0000
95020,8.1961,0.0000,231,48,47,136,105.92,35.99,5.69,0.410,4.3139,14.6306,248.9075,-3.6821,7.9197,0.0000,10.6468,10.6468,0.0000,0.0000,0.0000
95030,8.1961,0.0000,231,48,47,136,106.03,36.18,3.22,0.414,4.3594,14.6259,248.5331,-3.6832,7.6274,0.0000,10.6468,10.6468,0.0000,0.0000,0.0000
